$PADBT,075.687,f,023.069,M,012.614,F*05
$PADBT,074.736,f,022.779,M,012.456,F*0C
$PADBT,074.112,f,022.589,M,012.352,F*02
$PADBT,072.157,f,021.993,M,012.026,F*01
$PADBT,071.720,f,021.860,M,011.953,F*01
$PADBT,070.942,f,021.623,M,011.823,F*05
$PADBT,070.485,f,021.484,M,011.747,F*01
$PADBT,069.797,f,021.274,M,011.632,F*03
$PADBT,069.321,f,021.129,M,011.553,F*05
$PADBT,068.826,f,020.978,M,011.471,F*04
$PADBT,068.460,f,020.866,M,011.410,F*03
$PADBT,068.177,f,020.780,M,011.362,F*05
$PADBT,067.900,f,020.696,M,011.316,F*07
$PADBT,067.797,f,020.664,M,011.299,F*0C
$PADBT,067.617,f,020.609,M,011.269,F*01
$PADBT,067.276,f,020.506,M,011.212,F*02
$PADBT,066.736,f,020.341,M,011.122,F*07
$PADBT,066.338,f,020.219,M,011.056,F*03
$PADBT,066.010,f,020.119,M,011.001,F*0B
$PADBT,065.682,f,020.019,M,010.947,F*0E
$PADBT,003.937,f,001.200,M,000.656,F*08
$PADBT,065.553,f,019.980,M,010.925,F*06
$PADBT,065.103,f,019.843,M,010.850,F*0A
$PADBT,064.910,f,019.784,M,010.818,F*09
$PADBT,064.968,f,019.802,M,010.828,F*04
$PADBT,064.916,f,019.786,M,010.819,F*0C
$PADBT,065.097,f,019.841,M,010.849,F*0C
$PADBT,064.601,f,019.690,M,010.766,F*04
$PADBT,065.463,f,019.953,M,010.910,F*0C
$PADBT,065.900,f,020.086,M,010.983,F*05
$PADBT,064.968,f,019.802,M,010.828,F*04
$PADBT,065.971,f,020.108,M,010.995,F*03
$PADBT,066.749,f,020.345,M,011.124,F*0D
$PADBT,066.479,f,020.262,M,011.079,F*00
$PADBT,066.177,f,020.170,M,011.029,F*0E
$PADBT,065.842,f,020.068,M,010.973,F*0D
$PADBT,065.392,f,019.931,M,010.898,F*00
$PADBT,065.000,f,019.812,M,010.833,F*09
$PADBT,064.814,f,019.755,M,010.802,F*0B
$PADBT,064.486,f,019.655,M,010.747,F*03
$PADBT,064.299,f,019.598,M,010.716,F*0D
$PADBT,064.286,f,019.594,M,010.714,F*0D
$PADBT,064.138,f,019.549,M,010.689,F*0E
$PADBT,064.351,f,019.614,M,010.725,F*0F
$PADBT,064.344,f,019.612,M,010.724,F*0C
$PADBT,064.396,f,019.627,M,010.732,F*02
$PADBT,064.666,f,019.710,M,010.777,F*0C
$PADBT,064.865,f,019.771,M,010.810,F*08
$PADBT,064.865,f,019.771,M,010.810,F*08
$PADBT,064.910,f,019.784,M,010.818,F*09
$PADBT,065.039,f,019.823,M,010.839,F*0B
$PADBT,065.251,f,019.888,M,010.875,F*0E
$PADBT,065.945,f,020.100,M,010.990,F*09
$PADBT,066.466,f,020.259,M,011.077,F*08
$PADBT,067.521,f,020.580,M,011.253,F*0C
$PADBT,066.498,f,020.268,M,011.083,F*00
$PADBT,068.736,f,020.950,M,011.456,F*05
$PADBT,069.997,f,021.335,M,011.666,F*08
$PADBT,070.781,f,021.574,M,011.796,F*04
$PADBT,072.852,f,022.205,M,012.142,F*09
$PADBT,073.501,f,022.403,M,012.250,F*03
$PADBT,073.501,f,022.403,M,012.250,F*03
$PADBT,073.861,f,022.513,M,012.310,F*0D
$PADBT,074.035,f,022.565,M,012.339,F*09
$PADBT,074.215,f,022.620,M,012.369,F*0E
$PADBT,074.498,f,022.707,M,012.416,F*06
$PADBT,074.794,f,022.797,M,012.465,F*04
$PADBT,075.964,f,023.153,M,012.660,F*0C
$PADBT,076.228,f,023.234,M,012.704,F*0D
$PADBT,078.208,f,023.838,M,013.034,F*02
$PADBT,079.932,f,024.363,M,013.322,F*07
$PADBT,081.423,f,024.818,M,013.570,F*0B
$PADBT,082.562,f,025.164,M,013.760,F*0C
$PADBT,082.459,f,025.133,M,013.743,F*06
$PADBT,083.835,f,025.553,M,013.972,F*0F
$PADBT,084.092,f,025.631,M,014.015,F*05
$PADBT,089.738,f,027.352,M,014.956,F*03
$PADBT,088.767,f,027.056,M,014.794,F*0F
$PADBT,092.735,f,028.265,M,015.455,F*01
$PADBT,093.976,f,028.643,M,015.662,F*0F
$PADBT,091.339,f,027.840,M,015.223,F*0F
$PADBT,098.863,f,030.133,M,016.477,F*0D
$PADBT,098.406,f,029.994,M,016.401,F*0E
$PADBT,099.352,f,030.282,M,016.558,F*00
$PADBT,099.146,f,030.219,M,016.524,F*0E
$PADBT,100.277,f,030.564,M,016.713,F*05
